"Number of header lines:";"35";
"Experiment";"280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN";
"System Independent Variable";
"Trial name";"Trial     2";
"Trial ID";"1";
"Arena name";"E4";
"Arena ID";"27";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"Arena Settings 3";
"Detection settings";"Detection Settings 1";
"Trial Control settings";"Default";
"Start time";"28/03/2023 13:00:00,0";
"Trial duration";"+ 20:41:23.6";
"Recording after";"+ 00:00:00.0";
"Recording duration";"+ 20:41:23.6";
"Track";"Track filet0001a0027o0000_0001.trk";
"Tracking source";"";
"Video file";"Z:\ADHD\Lphn 3.1\Methylphenidate\280323\280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN_plate2.mpg";
"Video start time";"29/03/2023 09:36:22.0";
"Trial status";"2";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"External";
"Sync status";"Not available";
"Reference duration";"+ 20:41:23.6";
"Reference time";"29/03/2023 09:36:22.0";
"Sof file";"";
"Missed samples";"2.3 %";
"Subject not found";"2.6 %";
"User-defined Independent Variable";
"Treatment";"";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Distance moved";"Velocity";"Movement(Moving / center-point)";"Movement(Not Moving / center-point)";"All";
16.000;16.000;-17.4845;29.29;0.937077;0.295919;0.617994;0.145646;0.728232;0;1;1;
16.200;16.200;-17.4845;29.29;0.937077;0;0.617994;0;0;0;1;1;
16.400;16.400;-17.4845;29.29;0.937077;0;0.617994;0;0;0;1;1;
16.600;16.600;-17.4889;29.3184;0.887757;0.0493199;0.58564;0.0287171;0.143585;0;1;1;
16.800;16.800;-17.4929;29.1891;1.03572;0.246599;0.787341;0.129288;0.646439;0;1;1;
17.000;17.000;-17.4809;29.2618;0.986397;0.0493199;0.715749;0.0736246;0.368123;0;1;1;
17.200;17.200;-17.5394;29.2801;0.690478;0.295919;0.683427;0.0613204;0.306602;0;1;1;
17.400;17.400;-17.5394;29.2801;0.690478;0;0.683427;0;0;0;1;1;
17.600;17.600;-17.5313;29.1797;0.838438;0.14796;0.838477;0.100773;0.503864;0;1;1;
17.800;17.800;-17.5197;29.2801;0.739798;0.197279;0.657605;0.101113;0.505567;0;1;1;
18.000;18.000;-17.5197;29.2801;0.739798;0;0.657605;0;0;0;1;1;
18.200;18.200;-17.5197;29.2801;0.739798;0;0.657605;0;0;0;1;1;
18.400;18.400;-17.5159;29.1552;0.641158;0.197279;0.636922;0.124954;0.624772;0;1;1;
18.600;18.600;-17.5259;29.1913;0.591838;0.0493199;0.536879;0.0374158;0.187079;0;1;1;
18.800;18.800;-17.3995;29.4852;1.08504;0.789118;0.871446;0.319957;1.59979;0;1;1;
19.000;19.000;-17.3482;29.5812;0.887757;0.295919;0.782508;0.108788;0.543938;0;1;1;
19.200;19.200;-17.3482;29.5812;0.887757;0;0.782508;0;0;0;1;1;
19.400;19.400;-17.3482;29.5812;0.887757;0;0.782508;0;0;0;1;1;
19.600;19.600;"-";"-";"-";"-";"-";"-";"-";0;1;1;
19.800;19.800;-17.3822;29.5121;0.937077;0.14796;0.705678;"-";"-";0;1;1;
20.000;20.000;-17.3778;29.5478;0.887757;0.0493199;0.644857;0.03605;0.18025;0;1;1;
20.200;20.200;-17.3778;29.5478;0.887757;0;0.644857;0;0;0;1;1;
20.400;20.400;-17.3634;29.6108;0.838438;0.14796;0.812374;0.0645483;0.322741;0;1;1;
20.600;20.600;-17.3634;29.6108;0.838438;0;0.812374;0;0;0;1;1;
20.800;20.800;-17.3634;29.6108;0.838438;0;0.812374;0;0;0;1;1;
21.000;21.000;-17.3593;29.4535;0.789118;0.345239;0.755225;0.157361;0.786805;0;1;1;
21.200;21.200;-17.3593;29.4535;0.789118;0;0.755225;0;0;0;1;1;
21.400;21.400;-17.2015;29.5095;0.937077;0.542518;0.478459;0.167439;0.837195;0;1;1;
21.600;21.600;-17.2298;29.4035;0.887757;0.443879;0.63376;0.109675;0.548377;0;1;1;
21.800;21.800;-17.2298;29.4035;0.887757;0;0.63376;0;0;0;1;1;
22.000;22.000;-17.2298;29.4035;0.887757;0;0.63376;0;0;0;1;1;
22.200;22.200;-17.1002;29.516;1.03572;0.443879;0.693059;0.171591;0.857954;0;1;1;
22.400;22.400;-17.1002;29.516;1.03572;0;0.693059;0;0;0;1;1;
22.600;22.600;-17.1002;29.516;1.03572;0;0.693059;0;0;0;1;1;
22.800;22.800;-17.0896;29.5614;0.937077;0.197279;0.697044;0.0466185;0.233093;0;1;1;
23.000;23.000;-17.0896;29.5614;0.937077;0;0.697044;0;0;0;1;1;
23.200;23.200;-17.0896;29.5614;0.937077;0;0.697044;0;0;0;1;1;
23.400;23.400;-17.1178;29.5226;0.887757;0.246599;0.45447;0.0479464;0.239732;0;1;1;
23.600;23.600;-17.1178;29.5226;0.887757;0;0.45447;0;0;0;1;1;
23.800;23.800;-17.1178;29.5226;0.887757;0;0.45447;0;0;0;1;1;
24.000;24.000;-17.0519;29.5078;0.986397;0.197279;0.623023;0.0675599;0.337799;0;1;1;
24.200;24.200;-17.0519;29.5078;0.986397;0;0.623023;0;0;0;1;1;
24.400;24.400;-17.0519;29.5078;0.986397;0;0.623023;0;0;0;1;1;
24.600;24.600;-16.9581;29.5782;0.986397;0.394559;0.625602;0.117336;0.586679;0;1;1;
24.800;24.800;-16.9581;29.5782;0.986397;0;0.625602;0;0;0;1;1;
25.000;25.000;-16.9581;29.5782;0.986397;0;0.625602;0;0;0;1;1;
25.200;25.200;-16.9649;29.4959;1.13436;0.246599;0.615488;0.0825814;0.412907;0;1;1;
25.400;25.400;-16.9548;29.5209;1.08504;0.0493199;0.5619;0.0269514;0.134757;0;1;1;
25.600;25.600;-16.8619;29.5437;1.18368;0.295919;0.592807;0.0956228;0.478114;0;1;1;
25.800;25.800;-16.9394;29.4346;1.13436;0.246599;0.578006;0.133756;0.66878;0;1;1;
26.000;26.000;-16.9284;29.4574;1.08504;0.0493199;0.521183;0.0253207;0.126604;0;1;1;
26.200;26.200;-16.8525;29.4769;1.03572;0.246599;0.589272;0.0783294;0.391647;0;1;1;
26.400;26.400;-16.7089;29.3816;0.937077;0.591838;0.740035;0.172336;0.86168;0;1;1;
26.600;26.600;-16.7089;29.3816;0.937077;0;0.740035;0;0;0;1;1;
26.800;26.800;-16.582;29.3887;0.986397;0.443879;0.683686;0.127099;0.635495;0;1;1;
27.000;27.000;-16.4474;29.3954;0.937077;0.443879;0.617196;0.134763;0.673813;0;1;1;
27.200;27.200;-16.4474;29.3954;0.937077;0;0.617196;0;0;0;1;1;
27.400;27.400;-15.431;29.0066;1.18368;2.12075;0.406694;1.08823;5.44116;0;1;1;
27.600;27.600;-15.5034;28.9075;1.13436;0.345239;0.728253;0.122684;0.613418;0;1;1;
27.800;27.800;-15.5034;28.9075;1.13436;0;0.728253;0;0;0;1;1;
28.000;28.000;-15.4488;28.9189;1.03572;0.0986397;0.654893;0.0556805;0.278402;0;1;1;
28.200;28.200;-15.4819;28.852;1.38096;0.345239;0.582047;0.0746305;0.373152;0;1;1;
28.400;28.400;-15.4844;28.919;1.18368;0.197279;0.726893;0.0670531;0.335265;0;1;1;
28.600;28.600;-15.0944;28.8423;0.937077;0.739798;0.820047;0.39742;1.9871;0;1;1;
28.800;28.800;-15.0944;28.8423;0.937077;0;0.820047;0;0;0;1;1;
29.000;29.000;-15.1163;28.6526;1.33164;0.591838;0.653596;0.190905;0.954525;0;1;1;
29.200;29.200;-15.1163;28.6526;1.33164;0;0.653596;0;0;0;1;1;
29.400;29.400;-15.1163;28.6526;1.33164;0;0.653596;0;0;0;1;1;
29.600;29.600;-15.1887;28.6378;1.13436;0.197279;0.787274;0.0739381;0.369691;0;1;1;
29.800;29.800;-15.1887;28.6378;1.13436;0;0.787274;0;0;0;1;1;
30.000;30.000;-14.8318;28.6061;0.739798;0.394559;0.349526;0.358323;1.79161;0;1;1;
30.200;30.200;-15.0757;28.4328;0.986397;0.641158;0.793842;0.299241;1.4962;0;1;1;
30.400;30.400;-15.0757;28.4328;0.986397;0;0.793842;0;0;0;1;1;
30.600;30.600;-15.0757;28.4328;0.986397;0;0.793842;0;0;0;1;1;
30.800;30.800;-15.0896;28.3762;1.233;0.246599;0.710359;0.0582449;0.291225;0;1;1;
31.000;31.000;-15.0896;28.3762;1.233;0;0.710359;0;0;0;1;1;
31.200;31.200;-15.0896;28.3762;1.233;0;0.710359;0;0;0;1;1;
31.400;31.400;-15.0324;28.2783;1.233;0.394559;0.707792;0.113367;0.566834;0;1;1;
31.600;31.600;-15.0324;28.2783;1.233;0;0.707792;0;0;0;1;1;
31.800;31.800;-15.0324;28.2783;1.233;0;0.707792;0;0;0;1;1;
32.000;32.000;-15.0218;28.1359;1.08504;0.443879;0.728142;0.142756;0.713779;0;1;1;
32.200;32.200;-14.8547;27.7404;0.690478;1.08504;0.61343;0.42939;2.14695;0;1;1;
32.400;32.400;-14.8616;27.9496;1.03572;0.542518;0.305074;0.209363;1.04682;0;1;1;
32.600;32.600;-14.8849;27.9904;1.08504;0.443879;0.615752;0.046957;0.234785;0;1;1;
32.800;32.800;-14.8849;27.9904;1.08504;0;0.615752;0;0;0;1;1;
33.000;33.000;-15.1576;26.7441;1.13436;2.21939;0.448606;1.27576;6.3788;0;1;1;
33.200;33.200;-14.9762;26.8689;1.08504;0.641158;0.519399;0.220204;1.10102;0;1;1;
33.400;33.400;"-";"-";"-";"-";"-";"-";"-";0;1;1;
33.600;33.600;-15.0178;26.0156;0.986397;1.4796;0.578965;"-";"-";0;1;1;
33.800;33.800;-15.474;25.3053;1.233;1.43028;0.755681;0.844243;4.22121;0;1;1;
34.000;34.000;-15.4769;25.3172;1.18368;0.14796;0.800868;0.0122869;0.0614344;0;1;1;
34.200;34.200;-15.4901;24.9312;1.13436;0.838438;0.766659;0.386224;1.93112;0;1;1;
34.400;34.400;-16.0307;24.3089;1.13436;1.57824;0.44379;0.824272;4.12136;0;1;1;
34.600;34.600;-16.0392;24.4856;1.233;0.394559;0.722146;0.176933;0.884667;1;0;1;
34.800;34.800;-16.0786;24.3401;0.887757;0.345239;0.35456;0.150845;0.754223;1;0;1;
35.000;35.000;-16.2973;24.4175;1.08504;0.789118;0.755899;0.231973;1.15987;1;0;1;
35.200;35.200;"-";"-";"-";"-";"-";"-";"-";1;0;1;
35.400;35.400;-16.3956;24.3411;1.08504;0.295919;0.539676;"-";"-";1;0;1;
35.600;35.600;-16.4474;24.2943;0.986397;0.295919;0.699899;0.0698822;0.349411;1;0;1;
35.800;35.800;-16.4902;24.3697;1.03572;0.246599;0.720722;0.0866775;0.433388;1;0;1;
36.000;36.000;-16.4889;24.5531;1.28232;0.345239;0.848268;0.183401;0.917003;1;0;1;
36.200;36.200;-16.5006;24.6473;0.887757;0.591838;0.566474;0.0949291;0.474646;1;0;1;
36.400;36.400;-16.0074;24.3831;0.887757;1.08504;0.497465;0.559474;2.79737;1;0;1;
36.600;36.600;-15.9898;24.3623;0.838438;0.0493199;0.426424;0.027262;0.13631;1;0;1;
36.800;36.800;-16.0411;24.4972;0.986397;0.345239;0.534289;0.14436;0.7218;1;0;1;
37.000;37.000;-16.0411;24.4972;0.986397;0;0.534289;0;0;0;1;1;
37.200;37.200;-16.0411;24.4972;0.986397;0;0.534289;0;0;0;1;1;
37.400;37.400;-16.8546;24.1664;1.08504;1.97279;0.571143;0.878201;4.39101;0;1;1;
37.600;37.600;-16.9726;24.217;1.13436;0.542518;0.674396;0.128389;0.641945;0;1;1;
37.800;37.800;-17.0509;24.4892;1.08504;0.542518;0.520317;0.283222;1.41611;0;1;1;
38.000;38.000;-17.0509;24.4892;1.08504;0;0.520317;0;0;0;1;1;
38.200;38.200;-16.9714;24.6126;1.08504;0.295919;0.704673;0.146779;0.733895;0;1;1;
38.400;38.400;-17.0896;24.4691;1.33164;0.345239;0.755428;0.185976;0.929878;0;1;1;
38.600;38.600;-17.2151;24.2553;1.13436;0.493199;0.450849;0.247856;1.23928;0;1;1;
38.800;38.800;-17.2597;24.3349;0.986397;0.345239;0.362999;0.0912503;0.456251;0;1;1;
39.000;39.000;-17.2822;24.3086;0.937077;0.0493199;0.349399;0.0346652;0.173326;0;1;1;
39.200;39.200;-17.394;24.1906;1.233;0.394559;0.555557;0.162546;0.81273;0;1;1;
39.400;39.400;-17.4259;24.2986;1.03572;0.295919;0.570485;0.112607;0.563034;0;1;1;
39.600;39.600;-17.4259;24.2986;1.03572;0;0.570485;0;0;0;1;1;
39.800;39.800;-17.4259;24.2986;1.03572;0;0.570485;0;0;0;1;1;
40.000;40.000;-17.4259;24.3252;1.03572;0.197279;0.649434;0.0266497;0.133248;0;1;1;
40.200;40.200;-17.4259;24.3252;1.03572;0;0.649434;0;0;0;1;1;
40.400;40.400;-17.4259;24.3252;1.03572;0;0.649434;0;0;0;1;1;
40.600;40.600;-17.5927;24.2583;0.937077;0.394559;0.548695;0.17966;0.898302;0;1;1;
40.800;40.800;-17.5927;24.2583;0.937077;0;0.548695;0;0;0;1;1;
41.000;41.000;-17.5927;24.2583;0.937077;0;0.548695;0;0;0;1;1;
41.200;41.200;-17.6598;24.4071;1.28232;0.542518;0.69448;0.163246;0.816232;0;1;1;
41.400;41.400;-17.6598;24.4071;1.28232;0;0.69448;0;0;0;1;1;
41.600;41.600;-17.6598;24.4071;1.28232;0;0.69448;0;0;0;1;1;
41.800;41.800;-17.6697;24.5314;1.08504;0.394559;0.692269;0.124664;0.623318;0;1;1;
42.000;42.000;-17.6697;24.5314;1.08504;0;0.692269;0;0;0;1;1;
42.200;42.200;-17.6697;24.5314;1.08504;0;0.692269;0;0;0;1;1;
42.400;42.400;-17.7171;24.432;0.986397;0.197279;0.675179;0.110159;0.550795;0;1;1;
42.600;42.600;-17.7171;24.432;0.986397;0;0.675179;0;0;0;1;1;
42.800;42.800;-17.7171;24.432;0.986397;0;0.675179;0;0;0;1;1;
43.000;43.000;-17.6521;24.6072;0.937077;0.246599;0.732965;0.186938;0.934688;0;1;1;
43.200;43.200;-17.6521;24.6072;0.937077;0;0.732965;0;0;0;1;1;
43.400;43.400;-17.6885;24.2224;0.887757;0.542518;0.600608;0.386559;1.9328;0;1;1;
43.600;43.600;-17.6088;24.6252;0.986397;0.789118;0.76656;0.410654;2.05327;0;1;1;
43.800;43.800;"-";"-";"-";"-";"-";"-";"-";0;1;1;
44.000;44.000;-17.6924;24.3302;0.690478;0.493199;0.618785;"-";"-";0;1;1;
44.200;44.200;-17.6095;24.2631;1.08504;0.591838;0.780609;0.106672;0.533359;0;1;1;
44.400;44.400;-17.6095;24.2631;1.08504;0;0.780609;0;0;0;1;1;
44.600;44.600;-17.6095;24.2631;1.08504;0;0.780609;0;0;0;1;1;
44.800;44.800;-17.6184;24.4997;1.03572;0.443879;0.851152;0.236795;1.18398;0;1;1;
45.000;45.000;-17.6102;24.3178;0.789118;0.246599;0.661013;0.182035;0.910173;0;1;1;
45.200;45.200;-17.5991;24.1714;0.986397;0.394559;0.340518;0.146864;0.734318;0;1;1;
45.400;45.400;-17.5334;24.2424;1.08504;0.197279;0.434821;0.0967566;0.483783;0;1;1;
45.600;45.600;-17.5387;24.221;1.03572;0.0493199;0.385448;0.0220464;0.110232;0;1;1;
45.800;45.800;-17.5387;24.221;1.03572;0;0.385448;0;0;0;1;1;
46.000;46.000;-17.5387;24.221;1.03572;0;0.385448;0;0;0;1;1;
46.200;46.200;-17.5814;24.3697;0.937077;0.394559;0.853196;0.154638;0.773189;0;1;1;
46.400;46.400;-17.5814;24.3697;0.937077;0;0.853196;0;0;0;1;1;
46.600;46.600;-17.4823;24.3453;1.233;0.394559;0.768867;0.10205;0.51025;0;1;1;
46.800;46.800;-17.4407;24.2631;1.03572;0.394559;0.534353;0.0921418;0.460709;0;1;1;
47.000;47.000;-17.4407;24.2631;1.03572;0;0.534353;0;0;0;1;1;
47.200;47.200;"-";"-";"-";"-";"-";"-";"-";0;1;1;
47.400;47.400;-17.5655;24.3929;1.38096;0.739798;0.650873;"-";"-";0;1;1;
47.600;47.600;-17.8569;24.2397;0.690478;0.789118;0.843635;0.329235;1.64618;0;1;1;
47.800;47.800;-18.4674;24.4728;1.28232;1.67688;0.531394;0.653467;3.26733;0;1;1;
48.000;48.000;-18.5684;24.6978;1.233;0.838438;0.604424;0.246646;1.23323;0;1;1;
48.200;48.200;-18.5684;24.6978;1.233;0;0.604424;0;0;0;1;1;
48.400;48.400;-19.21;24.873;0.493199;1.43028;0.475864;0.665058;3.32529;0;1;1;
48.600;48.600;-18.7605;25.178;1.57824;1.18368;0.825815;0.543122;2.71561;0;1;1;
48.800;48.800;-18.8574;25.1555;1.43028;0.14796;0.759498;0.0994151;0.497075;0;1;1;
49.000;49.000;-19.0873;25.5549;1.4796;1.62756;0.780875;0.460789;2.30395;0;1;1;
49.200;49.200;-19.3416;26.0246;1.4796;2.07143;0.868828;0.53414;2.6707;0;1;1;
49.400;49.400;-19.2358;26.0463;1.38096;0.295919;0.737098;0.108005;0.540027;0;1;1;
49.600;49.600;-19.2358;26.0463;1.38096;0;0.737098;0;0;0;1;1;
49.800;49.800;-19.3506;26.2351;1.28232;0.986397;0.836741;0.22106;1.1053;0;1;1;
50.000;50.000;-19.3506;26.2351;1.28232;0;0.836741;0;0;0;1;1;
50.200;50.200;-19.3506;26.2351;1.28232;0;0.836741;0;0;0;1;1;
50.400;50.400;-19.3349;26.2888;1.28232;0.493199;0.830655;0.0559274;0.279637;0;1;1;
50.600;50.600;-19.3664;26.2963;1.233;0.0493199;0.805451;0.0323634;0.161817;0;1;1;
50.800;50.800;-19.3664;26.2963;1.233;0;0.805451;0;0;0;1;1;
51.000;51.000;-19.3432;26.3116;1.233;0.295919;0.765551;0.0277947;0.138974;0;1;1;
51.200;51.200;-19.3432;26.3116;1.233;0;0.765551;0;0;0;1;1;
51.400;51.400;-19.3432;26.3116;1.233;0;0.765551;0;0;0;1;1;
51.600;51.600;-19.2865;26.282;1.233;0.295919;0.803428;0.0640141;0.320071;0;1;1;
51.800;51.800;-19.2865;26.282;1.233;0;0.803428;0;0;0;1;1;
52.000;52.000;-19.2865;26.282;1.233;0;0.803428;0;0;0;1;1;
52.200;52.200;-19.3347;26.3316;1.13436;0.295919;0.780648;0.0692184;0.346092;0;1;1;
52.400;52.400;-19.5139;26.3438;1.4796;0.443879;0.832225;0.179565;0.897827;0;1;1;
52.600;52.600;-19.5139;26.3438;1.4796;0;0.832225;0;0;0;1;1;
52.800;52.800;-19.5117;26.4478;1.33164;0.345239;0.8136;0.103979;0.519897;0;1;1;
53.000;53.000;-19.5117;26.4478;1.33164;0;0.8136;0;0;0;1;1;
53.200;53.200;-19.5117;26.4478;1.33164;0;0.8136;0;0;0;1;1;
53.400;53.400;-19.538;26.3791;1.233;0.197279;0.870044;0.0735523;0.367762;0;1;1;
53.600;53.600;-19.538;26.3791;1.233;0;0.870044;0;0;0;1;1;
53.800;53.800;-19.3973;25.8264;1.33164;1.77551;0.624606;0.570317;2.85159;0;1;1;
54.000;54.000;-19.0966;25.9715;1.233;0.887757;0.669557;0.333907;1.66954;0;1;1;
54.200;54.200;-19.0966;25.9715;1.233;0;0.669557;0;0;0;1;1;
