"Number of header lines:";"35";
"Experiment";"280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN";
"System Independent Variable";
"Trial name";"Trial     2";
"Trial ID";"1";
"Arena name";"E7";
"Arena ID";"51";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"Arena Settings 3";
"Detection settings";"Detection Settings 1";
"Trial Control settings";"Default";
"Start time";"28/03/2023 13:00:00,0";
"Trial duration";"+ 20:41:23.6";
"Recording after";"+ 00:00:00.0";
"Recording duration";"+ 20:41:23.6";
"Track";"Track filet0001a0051o0000_0001.trk";
"Tracking source";"";
"Video file";"Z:\ADHD\Lphn 3.1\Methylphenidate\280323\280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN_plate2.mpg";
"Video start time";"29/03/2023 09:36:22.0";
"Trial status";"2";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"External";
"Sync status";"Not available";
"Reference duration";"+ 20:41:23.6";
"Reference time";"29/03/2023 09:36:22.0";
"Sof file";"";
"Missed samples";"2.3 %";
"Subject not found";"2.5 %";
"User-defined Independent Variable";
"Treatment";"";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Distance moved";"Velocity";"Movement(Moving / center-point)";"Movement(Not Moving / center-point)";"All";
"s";"s";"mm";"mm";"mm?";"mm?";"";"mm";"mm/s";"";"";"";
136.600;136.600;-16.0385;2.36252;1.33164;0;0.664603;0;0;0;1;1;
136.800;136.800;-16.0384;2.12133;1.28232;0.641158;0.682452;0.241182;1.20591;0;1;1;
137.000;137.000;-15.725;1.70755;1.62756;1.43028;0.715701;0.519089;2.59544;0;1;1;
137.200;137.200;-15.725;1.70755;1.62756;0;0.715701;0;0;0;1;1;
137.400;137.400;-15.0144;1.33031;1.28232;1.52892;0.657235;0.804496;4.02248;0;1;1;
137.600;137.600;-15.0706;1.19882;1.38096;0.690478;0.799169;0.143008;0.715039;0;1;1;
137.800;137.800;-15.0706;1.19882;1.38096;0;0.799169;0;0;0;1;1;
138.000;138.000;-15.0706;1.19882;1.38096;0;0.799169;0;0;0;1;1;
138.200;138.200;-14.8925;1.13871;1.28232;0.295919;0.65487;0.188041;0.940206;0;1;1;
138.400;138.400;-14.8925;1.13871;1.28232;0;0.65487;0;0;0;1;1;
138.600;138.600;-14.8961;0.943246;1.28232;0.493199;0.742744;0.195496;0.97748;0;1;1;
138.800;138.800;-14.7921;0.795315;1.43028;0.542518;0.720663;0.180848;0.904238;0;1;1;
139.000;139.000;-14.7921;0.795315;1.43028;0;0.720663;0;0;0;1;1;
139.200;139.200;-14.7921;0.795315;1.43028;0;0.720663;0;0;0;1;1;
139.400;139.400;-14.7814;0.764219;1.28232;0.246599;0.648307;0.0328732;0.164366;0;1;1;
139.600;139.600;-14.7814;0.764219;1.28232;0;0.648307;0;0;0;1;1;
139.800;139.800;-14.7807;0.778404;1.233;0.0493199;0.68725;0.0142037;0.0710187;0;1;1;
140.000;140.000;-14.8849;-1.24749;1.13436;2.36735;0.844399;2.02857;10.1429;0;1;1;
140.200;140.200;"-";"-";"-";"-";"-";"-";"-";0;1;1;
140.400;140.400;-14.8849;-1.24749;1.13436;0;0.844399;"-";"-";0;1;1;
140.600;140.600;-14.8849;-1.24749;1.13436;0;0.844399;0;0;0;1;1;
140.800;140.800;-15.024;-1.41856;1.62756;0.690478;0.628683;0.220504;1.10252;0;1;1;
141.000;141.000;-15.024;-1.41856;1.62756;0;0.628683;0;0;0;1;1;
141.200;141.200;-15.024;-1.41856;1.62756;0;0.628683;0;0;0;1;1;
141.400;141.400;-15.267;-1.781;1.52892;1.08504;0.730409;0.436328;2.18164;0;1;1;
141.600;141.600;-15.267;-1.781;1.52892;0;0.730409;0;0;0;1;1;
141.800;141.800;-15.3742;-1.80392;1.57824;0.345239;0.696669;0.10968;0.5484;0;1;1;
142.000;142.000;-15.3797;-1.92246;1.28232;0.591838;0.770818;0.118662;0.593309;0;1;1;
142.200;142.200;-15.3797;-1.92246;1.28232;0;0.770818;0;0;0;1;1;
142.400;142.400;-15.3797;-1.92246;1.28232;0;0.770818;0;0;0;1;1;
142.600;142.600;-15.4178;-1.98975;1.233;0.14796;0.639982;0.0773511;0.386756;0;1;1;
142.800;142.800;-15.4178;-1.98975;1.233;0;0.639982;0;0;0;1;1;
143.000;143.000;-15.7554;-2.11902;1.03572;1.18368;0.861118;0.361509;1.80755;0;1;1;
143.200;143.200;-15.8238;-2.23681;1.43028;0.394559;0.674186;0.136191;0.680955;0;1;1;
143.400;143.400;-16.159;-2.66144;0.986397;1.03572;0.224192;0.54103;2.70515;0;1;1;
143.600;143.600;-16.159;-2.66144;0.986397;0;0.224192;0;0;0;1;1;
143.800;143.800;-16.0798;-2.28483;1.43028;0.641158;0.660886;0.384845;1.92422;0;1;1;
144.000;144.000;-16.0798;-2.28483;1.43028;0;0.660886;0;0;0;1;1;
144.200;144.200;-16.0798;-2.28483;1.43028;0;0.660886;0;0;0;1;1;
144.400;144.400;-16.0459;-2.22081;1.33164;0.197279;0.75159;0.0724686;0.362343;0;1;1;
144.600;144.600;-16.0459;-2.22081;1.33164;0;0.75159;0;0;0;1;1;
144.800;144.800;-16.0459;-2.22081;1.33164;0;0.75159;0;0;0;1;1;
145.000;145.000;-16.0384;-2.32722;1.233;0.197279;0.546292;0.106678;0.533389;0;1;1;
145.200;145.200;-16.0384;-2.32722;1.233;0;0.546292;0;0;0;1;1;
145.400;145.400;-16.0384;-2.32722;1.233;0;0.546292;0;0;0;1;1;
145.600;145.600;-16.0159;-2.21645;1.33164;0.295919;0.686902;0.113021;0.565105;0;1;1;
145.800;145.800;-17.0135;-2.6417;1.33164;2.17007;0.684477;1.08442;5.42209;0;1;1;
146.000;146.000;-17.5397;-2.75475;1.67688;1.233;0.599561;0.53816;2.6908;0;1;1;
146.200;146.200;-17.5623;-2.70086;1.33164;0.443879;0.782108;0.0584604;0.292302;0;1;1;
146.400;146.400;-17.5623;-2.70086;1.33164;0;0.782108;0;0;0;1;1;
146.600;146.600;-19.6104;1.03862;1.43028;2.76191;0.457779;4.26361;21.318;1;0;1;
146.800;146.800;-19.0589;1.68061;1.38096;2.61395;0.690945;0.84633;4.23165;1;0;1;
147.000;147.000;-19.0589;1.68061;1.38096;0;0.690945;0;0;1;0;1;
147.200;147.200;-19.0002;1.4682;1.18368;0.493199;0.702987;0.220369;1.10185;1;0;1;
147.400;147.400;-18.8028;1.17677;1.18368;0.690478;0.751302;0.351993;1.75996;1;0;1;
147.600;147.600;-18.8028;1.17677;1.18368;0;0.751302;0;0;1;0;1;
147.800;147.800;-18.8028;1.17677;1.18368;0;0.751302;0;0;1;0;1;
148.000;148.000;-18.8083;1.08024;1.13436;0.345239;0.661808;0.0966837;0.483418;1;0;1;
148.200;148.200;-18.8285;1.09902;1.03572;0.0986397;0.619665;0.0275317;0.137659;1;0;1;
148.400;148.400;-18.8285;1.09902;1.03572;0;0.619665;0;0;1;0;1;
148.600;148.600;-18.8213;1.00348;1.33164;0.295919;0.607564;0.0958038;0.479019;1;0;1;
148.800;148.800;"-";"-";"-";"-";"-";"-";"-";1;0;1;
149.000;149.000;-18.8409;1.01734;1.28232;0.0493199;0.561648;"-";"-";1;0;1;
149.200;149.200;-19.1037;1.31577;1.233;0.838438;0.712065;0.397655;1.98827;0;1;1;
149.400;149.400;-19.258;1.36714;1.67688;0.542518;0.719363;0.162628;0.813142;0;1;1;
149.600;149.600;-19.258;1.36714;1.67688;0;0.719363;0;0;0;1;1;
149.800;149.800;-19.258;1.36714;1.67688;0;0.719363;0;0;0;1;1;
150.000;150.000;-19.21;1.32015;1.52892;0.246599;0.707387;0.0671987;0.335993;0;1;1;
150.200;150.200;-19.21;1.32015;1.52892;0;0.707387;0;0;0;1;1;
150.400;150.400;-19.21;1.32015;1.52892;0;0.707387;0;0;0;1;1;
150.600;150.600;-19.2399;1.31486;1.52892;0.295919;0.672554;0.0304263;0.152131;0;1;1;
150.800;150.800;-19.2399;1.31486;1.52892;0;0.672554;0;0;0;1;1;
151.000;151.000;-19.2399;1.31486;1.52892;0;0.672554;0;0;0;1;1;
151.200;151.200;-19.2109;1.27744;1.4796;0.345239;0.718367;0.0473508;0.236754;0;1;1;
151.400;151.400;-19.2109;1.27744;1.4796;0;0.718367;0;0;0;1;1;
151.600;151.600;-19.2109;1.27744;1.4796;0;0.718367;0;0;0;1;1;
151.800;151.800;-19.193;1.28047;1.43028;0.0493199;0.737827;0.0182086;0.0910429;0;1;1;
152.000;152.000;-19.193;1.28047;1.43028;0;0.737827;0;0;0;1;1;
152.200;152.200;-19.193;1.28047;1.43028;0;0.737827;0;0;0;1;1;
152.400;152.400;-19.2611;1.30781;1.57824;0.246599;0.771965;0.0734029;0.367015;0;1;1;
152.600;152.600;-19.2611;1.30781;1.57824;0;0.771965;0;0;0;1;1;
152.800;152.800;-19.2611;1.30781;1.57824;0;0.771965;0;0;0;1;1;
153.000;153.000;-19.2026;1.25846;1.33164;0.345239;0.74925;0.0765489;0.382744;0;1;1;
153.200;153.200;-19.2026;1.25846;1.33164;0;0.74925;0;0;0;1;1;
153.400;153.400;-19.2026;1.25846;1.33164;0;0.74925;0;0;0;1;1;
153.600;153.600;-19.2567;1.27404;1.43028;0.0986397;0.746935;0.0563543;0.281772;0;1;1;
153.800;153.800;-19.2567;1.27404;1.43028;0;0.746935;0;0;0;1;1;
154.000;154.000;-19.2567;1.27404;1.43028;0;0.746935;0;0;0;1;1;
154.200;154.200;-19.2677;1.09835;1.57824;0.542518;0.554937;0.176028;0.880141;0;1;1;
154.400;154.400;-19.5727;0.636631;1.57824;1.87415;0.561401;0.553397;2.76698;0;1;1;
154.600;154.600;-19.371;0.657634;1.67688;0.394559;0.696914;0.202857;1.01428;0;1;1;
154.800;154.800;-19.5084;0.574086;1.82483;0.542518;0.817132;0.160815;0.804073;0;1;1;
155.000;155.000;-19.5084;0.574086;1.82483;0;0.817132;0;0;0;1;1;
155.200;155.200;-19.5084;0.574086;1.82483;0;0.817132;0;0;0;1;1;
155.400;155.400;-19.5986;0.533611;1.77551;0.345239;0.748778;0.0989267;0.494634;0;1;1;
155.600;155.600;-19.55;0.571557;1.62756;0.14796;0.801029;0.061686;0.30843;0;1;1;
155.800;155.800;-19.55;0.571557;1.62756;0;0.801029;0;0;0;1;1;
156.000;156.000;-19.4426;0.56049;1.57824;0.246599;0.818301;0.10792;0.539601;0;1;1;
156.200;156.200;-19.4426;0.56049;1.57824;0;0.818301;0;0;0;1;1;
156.400;156.400;-19.4426;0.56049;1.57824;0;0.818301;0;0;0;1;1;
156.600;156.600;-19.2059;0.538751;1.4796;0.493199;0.903894;0.237764;1.18882;0;1;1;
156.800;156.800;-19.2644;0.522543;1.38096;0.0986397;0.888557;0.0607465;0.303732;0;1;1;
157.000;157.000;-19.2644;0.522543;1.38096;0;0.888557;0;0;0;1;1;
157.200;157.200;-19.4484;0.526796;1.67688;0.690478;0.685748;0.184053;0.920266;0;1;1;
157.400;157.400;-19.4484;0.526796;1.62756;0.0493199;0.685748;0;0;0;1;1;
157.600;157.600;-19.4484;0.526796;1.62756;0;0.685748;0;0;0;1;1;
157.800;157.800;-19.4484;0.526796;1.62756;0;0.685748;0;0;0;1;1;
158.000;158.000;-19.3602;0.574797;1.33164;0.493199;0.821818;0.10042;0.502099;0;1;1;
158.200;158.200;-19.5606;0.886375;1.43028;1.18368;0.764949;0.370473;1.85236;0;1;1;
158.400;158.400;-19.5606;0.886375;1.43028;0;0.764949;0;0;0;1;1;
158.600;158.600;-19.658;0.917544;1.43028;0.197279;0.666096;0.102269;0.511347;0;1;1;
158.800;158.800;-19.658;0.917544;1.43028;0;0.666096;0;0;0;1;1;
159.000;159.000;-19.626;0.118443;1.03572;2.17007;0.740277;0.799743;3.99871;0;1;1;
159.200;159.200;-19.6781;-0.661888;1.28232;2.02211;0.540252;0.782067;3.91033;0;1;1;
159.400;159.400;-19.6682;-0.740269;1.4796;0.197279;0.462042;0.0789979;0.394989;0;1;1;
159.600;159.600;-19.6682;-0.740269;1.4796;0;0.462042;0;0;0;1;1;
159.800;159.800;-19.7012;-1.1024;1.43028;1.13436;0.596337;0.363625;1.81812;0;1;1;
160.000;160.000;-19.5409;-1.08428;1.28232;0.345239;0.437202;0.161256;0.806282;0;1;1;
160.200;160.200;-19.5409;-1.08428;1.28232;0;0.437202;0;0;0;1;1;
160.400;160.400;-19.5698;-0.976744;1.38096;0.295919;0.644799;0.111351;0.556754;0;1;1;
160.600;160.600;-18.5394;-1.70778;1.67688;2.95919;0.677999;1.26338;6.31692;0;1;1;
160.800;160.800;-17.9101;-2.44733;1.92347;2.02211;0.812845;0.971098;4.85549;0;1;1;
161.000;161.000;-17.6311;-2.76861;1.33164;1.08504;0.704977;0.425495;2.12748;0;1;1;
161.200;161.200;-17.6311;-2.76861;1.33164;0;0.704977;0;0;0;1;1;
161.400;161.400;-17.6311;-2.76861;1.33164;0;0.704977;0;0;0;1;1;
161.600;161.600;-15.6225;-2.18664;1.08504;2.41667;0.808024;2.09118;10.4559;1;0;1;
161.800;161.800;-15.513;-2.10106;1.33164;0.345239;0.770215;0.139003;0.695017;1;0;1;
162.000;162.000;-15.5737;-2.03191;1.18368;0.246599;0.85598;0.0920348;0.460174;1;0;1;
162.200;162.200;-15.5587;-1.98349;1.43028;0.443879;0.87128;0.0506999;0.253499;1;0;1;
162.400;162.400;-15.5587;-1.98349;1.43028;0;0.87128;0;0;1;0;1;
162.600;162.600;"-";"-";"-";"-";"-";"-";"-";1;0;1;
162.800;162.800;-15.5194;-2.05604;1.28232;0.443879;0.751541;"-";"-";1;0;1;
163.000;163.000;-15.5194;-2.05604;1.28232;0;0.751541;0;0;1;0;1;
163.200;163.200;-15.5194;-2.05604;1.28232;0;0.751541;0;0;1;0;1;
163.400;163.400;-15.5695;-2.0441;1.33164;0.14796;0.830165;0.0515491;0.257745;1;0;1;
163.600;163.600;-15.5695;-2.0441;1.33164;0;0.830165;0;0;1;0;1;
163.800;163.800;-16.1911;-2.20693;1.28232;1.82483;0.455552;0.642517;3.21259;1;0;1;
164.000;164.000;-17.0903;-2.54982;1.67688;2.56463;0.7218;0.962426;4.81213;1;0;1;
164.200;164.200;-17.0903;-2.54982;1.67688;0;0.7218;0;0;0;1;1;
164.400;164.400;"-";"-";"-";"-";"-";"-";"-";0;1;1;
164.600;164.600;-17.1801;-2.39808;1.43028;0.641158;0.78352;"-";"-";0;1;1;
164.800;164.800;-17.1801;-2.39808;1.43028;0;0.78352;0;0;0;1;1;
165.000;165.000;-17.3416;-1.95689;0.986397;1.52892;0.443572;0.469834;2.34917;0;1;1;
165.200;165.200;-17.8652;-1.60803;1.4796;1.57824;0.719784;0.629133;3.14566;0;1;1;
165.400;165.400;-18.0837;-1.58893;1.13436;0.443879;0.36228;0.219388;1.09694;0;1;1;
165.600;165.600;-18.0837;-1.58893;1.13436;0;0.36228;0;0;0;1;1;
165.800;165.800;-18.694;-1.38256;1.33164;1.18368;0.756162;0.644206;3.22103;0;1;1;
166.000;166.000;-18.694;-1.38256;1.33164;0;0.756162;0;0;0;1;1;
166.200;166.200;-18.7176;-1.37286;1.28232;0.0493199;0.729696;0.0255337;0.127668;0;1;1;
166.400;166.400;-18.7176;-1.37286;1.28232;0;0.729696;0;0;0;1;1;
166.600;166.600;-18.7543;-1.32786;1.38096;0.591838;0.882481;0.0580484;0.290242;0;1;1;
166.800;166.800;-18.8954;-1.31133;1.18368;0.197279;0.797714;0.142078;0.71039;0;1;1;
167.000;167.000;-18.7543;-1.32786;1.38096;0.197279;0.882481;0.142078;0.71039;0;1;1;
167.200;167.200;-18.8883;-1.3211;1.08504;0.394559;0.756263;0.134166;0.670832;0;1;1;
167.400;167.400;-18.8883;-1.3211;1.08504;0;0.756263;0;0;0;1;1;
167.600;167.600;-19.3988;-1.10115;1.67688;1.38096;0.811248;0.555866;2.77933;0;1;1;
167.800;167.800;-19.3562;-1.03823;1.52892;0.443879;0.716076;0.0759678;0.379839;0;1;1;
168.000;168.000;-19.3562;-1.03823;1.52892;0;0.716076;0;0;0;1;1;
168.200;168.200;-19.3552;-0.965197;1.87415;0.542518;0.670216;0.0730372;0.365186;0;1;1;
168.400;168.400;-19.5711;-0.284592;1.67688;2.76191;0.825459;0.714022;3.57011;0;1;1;
168.600;168.600;-19.5149;-0.264382;1.57824;0.295919;0.820508;0.059692;0.29846;0;1;1;
168.800;168.800;-19.4862;-0.241062;1.52892;0.14796;0.828506;0.0370132;0.185066;0;1;1;
169.000;169.000;-19.3525;1.49534;1.52892;3.05783;0.739668;1.74154;8.70772;0;1;1;
169.200;169.200;-19.2618;1.60083;1.4796;0.443879;0.637945;0.139109;0.695543;0;1;1;
169.400;169.400;"-";"-";"-";"-";"-";"-";"-";0;1;1;
169.600;169.600;-19.1438;1.53314;1.4796;0.394559;0.740967;"-";"-";0;1;1;
169.800;169.800;-19.1438;1.53314;1.4796;0;0.740967;0;0;0;1;1;
170.000;170.000;-18.977;1.94212;1.38096;1.38096;0.785361;0.441662;2.20831;0;1;1;
170.200;170.200;-18.8769;1.89371;1.7262;0.641158;0.497017;0.111238;0.556192;0;1;1;
170.400;170.400;-18.8769;1.89371;1.7262;0;0.497017;0;0;0;1;1;
170.600;170.600;-18.2249;2.59094;1.38096;2.51531;0.88057;0.954527;4.77264;0;1;1;
170.800;170.800;-17.9998;2.573;1.33164;0.937077;0.690639;0.225906;1.12953;1;0;1;
171.000;171.000;-17.9978;2.59557;1.28232;0.0493199;0.674698;0.0226578;0.113289;1;0;1;
171.200;171.200;"-";"-";"-";"-";"-";"-";"-";1;0;1;
171.400;171.400;-18.2936;2.44065;1.28232;1.18368;0.684835;"-";"-";1;0;1;
171.600;171.600;-18.2936;2.44065;1.28232;0;0.684835;0;0;1;0;1;
171.800;171.800;-18.2936;2.44065;1.28232;0;0.684835;0;0;0;1;1;
172.000;172.000;-18.3074;2.38974;1.57824;0.295919;0.68511;0.0527429;0.263714;0;1;1;
172.200;172.200;-18.3074;2.38974;1.57824;0;0.68511;0;0;0;1;1;
172.400;172.400;-17.2643;2.759;1.4796;2.86055;0.771717;1.10658;5.53289;0;1;1;
172.600;172.600;-17.1703;2.54029;1.4796;0.887757;0.779563;0.238028;1.19014;0;1;1;
172.800;172.800;"-";"-";"-";"-";"-";"-";"-";0;1;1;
173.000;173.000;-17.1703;2.54029;1.4796;0;0.779563;"-";"-";0;1;1;
173.200;173.200;-17.3202;2.41204;1.38096;0.591838;0.700787;0.197271;0.986354;0;1;1;
173.400;173.400;-17.3202;2.41204;1.38096;0;0.700787;0;0;0;1;1;
173.600;173.600;-17.3202;2.41204;1.38096;0;0.700787;0;0;0;1;1;
173.800;173.800;-17.2906;2.43866;1.33164;0.345239;0.637035;0.0398574;0.199287;0;1;1;
174.000;174.000;-17.2906;2.43866;1.33164;0;0.637035;0;0;0;1;1;
174.200;174.200;-17.2906;2.43866;1.33164;0;0.637035;0;0;0;1;1;
174.400;174.400;-17.3604;2.44077;1.33164;0.197279;0.665188;0.0698288;0.349144;0;1;1;
174.600;174.600;-17.3604;2.44077;1.33164;0;0.665188;0;0;0;1;1;
174.800;174.800;-17.3604;2.44077;1.33164;0;0.665188;0;0;0;1;1;
175.000;175.000;-17.3604;2.44077;1.33164;0;0.665188;0;0;0;1;1;
175.200;175.200;-17.0034;2.8339;1.57824;1.13436;0.68511;0.531007;2.65503;0;1;1;
175.400;175.400;-17.0034;2.8339;1.57824;0;0.68511;0;0;0;1;1;
175.600;175.600;-17.0034;2.8339;1.57824;0;0.68511;0;0;0;1;1;
175.800;175.800;-17.0579;2.62267;1.52892;0.739798;0.715371;0.218153;1.09076;0;1;1;
176.000;176.000;-17.0336;2.65757;1.4796;0.0493199;0.67421;0.0425384;0.212692;0;1;1;
176.200;176.200;-17.0336;2.65757;1.4796;0;0.67421;0;0;0;1;1;
176.400;176.400;-17.0515;2.64549;1.4796;0.295919;0.673575;0.0216122;0.108061;0;1;1;
176.600;176.600;-17.0342;2.66497;1.43028;0.0493199;0.639515;0.0260683;0.130341;0;1;1;
176.800;176.800;-16.2211;1.53837;1.38096;2.81123;0.768756;1.38934;6.9467;0;1;1;
177.000;177.000;-15.7816;1.34174;1.233;0.838438;0.699056;0.481514;2.40757;0;1;1;
177.200;177.200;-15.5729;1.27404;1.4796;0.542518;0.760148;0.219393;1.09696;0;1;1;
177.400;177.400;-15.4549;1.15578;1.233;0.443879;0.682168;0.167077;0.835387;0;1;1;
177.600;177.600;-14.8014;0.588214;1.38096;1.52892;0.623056;0.865578;4.32789;0;1;1;
177.800;177.800;-14.8014;0.588214;1.38096;0;0.623056;0;0;0;1;1;
178.000;178.000;-14.8014;0.588214;1.38096;0;0.623056;0;0;0;1;1;
178.200;178.200;-14.6434;0.335434;1.233;0.739798;0.613941;0.298061;1.4903;0;1;1;
178.400;178.400;-14.6434;0.335434;1.233;0;0.613941;0;0;0;1;1;
178.600;178.600;-14.6434;0.335434;1.233;0;0.613941;0;0;0;1;1;
178.800;178.800;-14.7314;0.353214;1.28232;0.246599;0.545624;0.089687;0.448435;0;1;1;
179.000;179.000;-14.7314;0.353214;1.28232;0;0.545624;0;0;0;1;1;
179.200;179.200;-14.7314;0.353214;1.28232;0;0.545624;0;0;0;1;1;
179.400;179.400;-14.7731;0.387218;1.43028;0.14796;0.593358;0.053852;0.26926;0;1;1;
179.600;179.600;-14.8864;-1.10578;1.33164;2.66327;0.890338;1.49728;7.48641;0;1;1;
179.800;179.800;-14.8887;-1.32632;1.03572;0.295919;0.820348;0.220551;1.10275;0;1;1;
180.000;180.000;-15.0966;-1.59405;1.233;0.986397;0.701976;0.338967;1.69484;0;1;1;
180.200;180.200;-15.0966;-1.59405;1.233;0;0.701976;0;0;0;1;1;
180.400;180.400;-15.0966;-1.59405;1.233;0;0.701976;0;0;0;1;1;
180.600;180.600;-15.1015;-1.58629;1.13436;0.197279;0.664583;0.00919231;0.0459616;0;1;1;
180.800;180.800;-15.1015;-1.58629;1.13436;0;0.664583;0;0;0;1;1;
181.000;181.000;-15.3108;-1.95023;1.18368;0.838438;0.72279;0.419837;2.09918;0;1;1;
181.200;181.200;-15.4056;-1.97472;1.52892;0.641158;0.706303;0.0979059;0.48953;0;1;1;
181.400;181.400;-15.4056;-1.97472;1.52892;0;0.706303;0;0;0;1;1;
181.600;181.600;-15.4056;-1.97472;1.52892;0;0.706303;0;0;0;1;1;
181.800;181.800;-15.5995;-2.22081;1.33164;0.887757;0.753336;0.313294;1.56647;0;1;1;
182.000;182.000;-15.7918;-2.28373;1.52892;0.591838;0.724907;0.202334;1.01167;0;1;1;
182.200;182.200;-15.7918;-2.28373;1.52892;0;0.724907;0;0;0;1;1;
182.400;182.400;-15.819;-2.30433;1.4796;0.345239;0.760789;0.0341097;0.170549;0;1;1;
182.600;182.600;-15.819;-2.30433;1.4796;0;0.760789;0;0;0;1;1;
182.800;182.800;-15.819;-2.30433;1.4796;0;0.760789;0;0;0;1;1;
183.000;183.000;-15.9418;-2.45889;1.38096;0.394559;0.578419;0.19742;0.987102;0;1;1;
183.200;183.200;-15.9418;-2.45889;1.38096;0;0.578419;0;0;0;1;1;
183.400;183.400;-15.9418;-2.45889;1.38096;0;0.578419;0;0;0;1;1;
183.600;183.600;-15.9418;-2.45889;1.38096;0;0.578419;0;0;0;1;1;
183.800;183.800;-15.9225;-2.39354;1.28232;0.0986397;0.499684;0.0681415;0.340707;0;1;1;
184.000;184.000;-15.6961;-2.21603;1.233;0.937077;0.669897;0.287707;1.43854;0;1;1;
184.200;184.200;-15.6961;-2.21603;1.233;0;0.669897;0;0;0;1;1;
184.400;184.400;-15.7749;-2.22558;1.18368;0.443879;0.693825;0.0793796;0.396898;0;1;1;
184.600;184.600;-15.7749;-2.22558;1.18368;0;0.693825;0;0;0;1;1;
184.800;184.800;-15.7749;-2.22558;1.18368;0;0.693825;0;0;0;1;1;
185.000;185.000;-15.815;-2.25371;1.33164;0.14796;0.568888;0.0490053;0.245026;0;1;1;
185.200;185.200;-15.815;-2.25371;1.33164;0;0.568888;0;0;0;1;1;
185.400;185.400;-15.815;-2.25371;1.33164;0;0.568888;0;0;0;1;1;
185.600;185.600;-15.858;-2.17223;1.233;0.295919;0.791777;0.0920964;0.460482;0;1;1;
185.800;185.800;-15.858;-2.17223;1.233;0;0.791777;0;0;0;1;1;
186.000;186.000;-15.858;-2.17223;1.233;0;0.791777;0;0;0;1;1;
186.200;186.200;-15.859;-2.1912;1.18368;0.345239;0.703278;0.0190001;0.0950005;0;1;1;
186.400;186.400;-15.859;-2.1912;1.18368;0;0.703278;0;0;0;1;1;
186.600;186.600;-15.859;-2.1912;1.18368;0;0.703278;0;0;0;1;1;
186.800;186.800;-15.8206;-2.40323;1.08504;0.394559;0.487749;0.215488;1.07744;0;1;1;
187.000;187.000;-15.8206;-2.40323;1.08504;0;0.487749;0;0;0;1;1;
187.200;187.200;-15.8206;-2.40323;1.08504;0;0.487749;0;0;0;1;1;
187.400;187.400;-16.2551;-2.48813;1.43028;1.43028;0.688773;0.442684;2.21342;0;1;1;
187.600;187.600;-16.4674;-2.31871;1.33164;0.887757;0.860037;0.271633;1.35817;0;1;1;
187.800;187.800;-16.4674;-2.31871;1.33164;0;0.860037;0;0;0;1;1;
188.000;188.000;-16.4699;-2.26567;1.33164;0.493199;0.803122;0.0530988;0.265494;0;1;1;
188.200;188.200;-16.4699;-2.26567;1.33164;0;0.803122;0;0;0;1;1;
188.400;188.400;-16.4699;-2.26567;1.33164;0;0.803122;0;0;0;1;1;
188.600;188.600;-16.4393;-2.18379;1.18368;0.14796;0.834349;0.0874109;0.437055;0;1;1;
188.800;188.800;-16.4393;-2.18379;1.18368;0;0.834349;0;0;0;1;1;
189.000;189.000;-16.4393;-2.18379;1.18368;0;0.834349;0;0;0;1;1;
189.200;189.200;-16.4171;-2.30752;1.38096;0.295919;0.633893;0.125708;0.62854;0;1;1;
189.400;189.400;-16.4171;-2.30752;1.38096;0;0.633893;0;0;0;1;1;
189.600;189.600;-16.4171;-2.30752;1.38096;0;0.633893;0;0;0;1;1;
189.800;189.800;-16.398;-2.34485;1.38096;0.197279;0.572736;0.0419273;0.209637;0;1;1;
190.000;190.000;-16.398;-2.34485;1.38096;0;0.572736;0;0;0;1;1;
190.200;190.200;-16.398;-2.34485;1.38096;0;0.572736;0;0;0;1;1;
190.400;190.400;-16.3021;-2.39431;1.28232;0.394559;0.614837;0.107854;0.539272;0;1;1;
190.600;190.600;-16.3021;-2.39431;1.28232;0;0.614837;0;0;0;1;1;
190.800;190.800;-16.3021;-2.39431;1.28232;0;0.614837;0;0;0;1;1;
191.000;191.000;-16.434;-2.584;1.28232;0.789118;0.494907;0.231022;1.15511;0;1;1;
191.200;191.200;-16.434;-2.584;1.28232;0;0.494907;0;0;0;1;1;
191.400;191.400;-16.434;-2.584;1.28232;0;0.494907;0;0;0;1;1;
191.600;191.600;-16.4424;-2.37732;1.38096;0.493199;0.609505;0.206854;1.03427;0;1;1;
191.800;191.800;-16.4424;-2.37732;1.38096;0;0.609505;0;0;0;1;1;
192.000;192.000;-16.4424;-2.37732;1.38096;0;0.609505;0;0;0;1;1;
192.200;192.200;-16.4424;-2.37732;1.38096;0;0.609505;0;0;0;1;1;
192.400;192.400;-16.5313;-2.52749;1.33164;0.443879;0.660764;0.174476;0.87238;0;1;1;
192.600;192.600;-16.5313;-2.52749;1.33164;0;0.660764;0;0;0;1;1;
192.800;192.800;-16.5313;-2.52749;1.33164;0;0.660764;0;0;0;1;1;
193.000;193.000;-16.5255;-2.39808;1.43028;0.197279;0.672689;0.129535;0.647674;0;1;1;
