"Number of header lines:";"35";
"Experiment";"280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN";
"System Independent Variable";
"Trial name";"Trial     1";
"Trial ID";"0";
"Arena name";"E9";
"Arena ID";"67";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"Arena Settings 1";
"Detection settings";"Detection Settings 1";
"Trial Control settings";"Default";
"Start time";"28/03/2023 13:00:00,0";
"Trial duration";"+ 20:41:23.4";
"Recording after";"+ 00:00:00.0";
"Recording duration";"+ 20:41:23.4";
"Track";"Track filet0000a0067o0000_0001.trk";
"Tracking source";"";
"Video file";"Z:\ADHD\Lphn 3.1\Methylphenidate\280323\280323_Lphn31_HOM_&WT_Methylphenidate_6dpf_DL&NN_plate1.mpg";
"Video start time";"29/03/2023 09:41:30.0";
"Trial status";"2";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"External";
"Sync status";"Not available";
"Reference duration";"+ 20:41:23.4";
"Reference time";"29/03/2023 09:41:30.0";
"Sof file";"";
"Missed samples";"2.1 %";
"Subject not found";"2.8 %";
"User-defined Independent Variable";
"Treatment";"";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Distance moved";"Velocity";"Movement(Moving / center-point)";"Movement(Not Moving / center-point)";"All";
15.200;15.200;-9.58733;-13.1702;1.38495;0;0.667267;0;0;0;1;1;
15.400;15.400;-9.99661;-13.1523;1.49575;0.997167;0.688913;0.409669;2.04834;0;1;1;
15.600;15.600;-10.8621;-13.0426;1.32956;1.71734;0.78447;0.872414;4.36207;0;1;1;
15.800;15.800;-10.8621;-13.0426;1.32956;0;0.78447;0;0;0;1;1;
16.000;16.000;-11.0623;-13.0629;1.55115;0.443185;0.793041;0.201224;1.00612;0;1;1;
16.200;16.200;-12.4242;-13.6252;1.66194;3.21309;0.293671;1.47342;7.36709;1;0;1;
16.400;16.400;-12.4745;-13.7408;1.93894;0.720176;0.580548;0.126059;0.630294;1;0;1;
16.600;16.600;-12.4176;-13.9129;2.04973;0.775574;0.641682;0.18125;0.906248;1;0;1;
16.800;16.800;-12.6641;-13.9129;1.49575;0.775574;0.491976;0.246521;1.23261;1;0;1;
17.000;17.000;-11.8962;-13.5751;1.60655;2.65911;0.780212;0.838921;4.19461;1;0;1;
17.200;17.200;-11.403;-13.3396;1.71734;2.10513;0.682512;0.54657;2.73285;1;0;1;
17.400;17.400;-11.0552;-13.3898;1.55115;1.60655;0.853894;0.351407;1.75703;1;0;1;
17.600;17.600;-11.0525;-13.3547;1.49575;0.0553982;0.834635;0.0352434;0.176217;1;0;1;
17.800;17.800;-10.9908;-13.6897;1.88354;0.720176;0.812648;0.340648;1.70324;1;0;1;
18.000;18.000;-10.9908;-13.6897;1.88354;0;0.812648;0;0;1;0;1;
18.200;18.200;-11.1957;-13.5101;0.775574;1.10796;0.957274;0.272423;1.36212;1;0;1;
18.400;18.400;-11.7558;-13.3502;1.38495;1.71734;0.639533;0.582467;2.91233;1;0;1;
18.600;18.600;-12.3576;-13.8787;2.04973;2.43752;0.809505;0.800999;4.005;1;0;1;
18.800;18.800;-13.0041;-14.2324;1.44035;1.93894;0.646482;0.736898;3.68449;1;0;1;
19.000;19.000;-13.2037;-14.4451;1.55115;0.997167;0.644116;0.291707;1.45853;1;0;1;
19.200;19.200;-13.2037;-14.4451;1.55115;0;0.644116;0;0;1;0;1;
19.400;19.400;-13.2037;-14.4451;1.55115;0;0.644116;0;0;1;0;1;
19.600;19.600;-12.8004;-14.1241;1.66194;1.88354;0.783248;0.515468;2.57734;1;0;1;
19.800;19.800;"-";"-";"-";"-";"-";"-";"-";1;0;1;
20.000;20.000;-11.6537;-13.4763;0.88637;2.54831;0.954646;"-";"-";1;0;1;
20.200;20.200;-11.0648;-13.6636;1.49575;2.38212;0.873031;0.618043;3.09021;1;0;1;
20.400;20.400;-12.4554;-13.9365;1.66194;3.15769;0.435358;1.41714;7.08569;1;0;1;
20.600;20.600;-13.5631;-15.1224;0.941769;2.60371;0.895285;1.62279;8.11397;1;0;1;
20.800;20.800;-13.4873;-15.3346;1.44035;1.05256;0.761267;0.225314;1.12657;1;0;1;
21.000;21.000;-13.1597;-15.1159;0.830972;0.720176;0.809183;0.393918;1.96959;1;0;1;
21.200;21.200;-11.8897;-13.416;0.60938;1.44035;0.135363;2.12193;10.6097;1;0;1;
21.400;21.400;-10.1819;-13.4189;1.16336;1.77274;0.332731;1.70781;8.53904;1;0;1;
21.600;21.600;-9.77248;-13.4442;1.16336;0.997167;0.0110256;0.41015;2.05075;1;0;1;
21.800;21.800;-9.77248;-13.4442;1.16336;0;0.0110256;0;0;1;0;1;
22.000;22.000;-9.77248;-13.4442;1.16336;0;0.0110256;0;0;1;0;1;
22.200;22.200;-9.18477;-13.9706;1.49575;1.88354;0.747673;0.788964;3.94482;1;0;1;
22.400;22.400;-8.58461;-14.4612;1.55115;1.93894;0.772613;0.775185;3.87592;1;0;1;
22.600;22.600;-8.61993;-14.4359;1.27416;0.276991;0.810347;0.0434527;0.217264;1;0;1;
22.800;22.800;-8.48338;-14.4992;1.32956;0.720176;0.605315;0.150501;0.752505;1;0;1;
23.000;23.000;-8.48338;-14.4992;1.32956;0;0.605315;0;0;1;0;1;
23.200;23.200;-8.5405;-14.4751;1.21876;0.110796;0.560615;0.0619782;0.309891;1;0;1;
23.400;23.400;-8.55416;-14.4997;1.38495;0.276991;0.655478;0.0280659;0.14033;1;0;1;
23.600;23.600;-9.43585;-13.6212;1.16336;2.54831;0.231198;1.24463;6.22315;1;0;1;
23.800;23.800;-9.96392;-13.2591;1.21876;1.38495;0.545894;0.640295;3.20147;1;0;1;
24.000;24.000;-10.0316;-13.1427;1.27416;0.276991;0.574514;0.134564;0.672819;1;0;1;
24.200;24.200;-10.0316;-13.1427;1.27416;0;0.574514;0;0;1;0;1;
24.400;24.400;-10.7563;-13.1205;1.27416;1.88354;0.564847;0.725114;3.62557;1;0;1;
24.600;24.600;-11.0826;-13.0557;1.21876;0.830972;0.617696;0.332691;1.66345;1;0;1;
24.800;24.800;-12.7905;-13.8061;1.66194;2.8807;0.751181;1.86546;9.32732;1;0;1;
25.000;25.000;-12.6268;-13.7821;2.16053;0.498583;0.799495;0.165452;0.827262;1;0;1;
25.200;25.200;-12.8511;-13.8972;1.88354;0.830972;0.769098;0.252087;1.26043;1;0;1;
25.400;25.400;-13.3009;-14.2842;0.830972;1.27416;0.699274;0.593414;2.96707;1;0;1;
25.600;25.600;-13.616;-15.4851;2.32672;1.49575;0.932591;1.24148;6.2074;1;0;1;
25.800;25.800;-13.7886;-16.5591;1.44035;1.77274;0.794781;1.08785;5.43926;1;0;1;
26.000;26.000;-13.7886;-16.5591;1.44035;0;0.794781;0;0;1;0;1;
26.200;26.200;-13.8004;-16.821;0.997167;0.443185;0.761882;0.262111;1.31056;1;0;1;
26.400;26.400;-13.1328;-18.0985;1.82814;2.82531;0.875598;1.44144;7.20718;1;0;1;
26.600;26.600;-13.1328;-18.0985;1.82814;0;0.875598;0;0;1;0;1;
26.800;26.800;-13.1328;-18.0985;1.82814;0;0.875598;0;0;1;0;1;
27.000;27.000;-13.018;-18.3951;1.71734;0.664778;0.780875;0.318049;1.59024;1;0;1;
27.200;27.200;-12.245;-18.8569;1.71734;2.54831;0.868954;0.900402;4.50201;1;0;1;
27.400;27.400;-12.0468;-19.0749;1.32956;0.60938;0.677848;0.294673;1.47337;1;0;1;
27.600;27.600;-11.9553;-19.1548;1.55115;0.443185;0.78304;0.121443;0.607213;1;0;1;
27.800;27.800;-11.9553;-19.1548;1.55115;0;0.78304;0;0;1;0;1;
28.000;28.000;-11.9553;-19.1548;1.55115;0;0.78304;0;0;1;0;1;
28.200;28.200;-11.8469;-19.2933;1.44035;0.332389;0.680539;0.175873;0.879363;1;0;1;
28.400;28.400;-11.8469;-19.2933;1.44035;0;0.680539;0;0;1;0;1;
28.600;28.600;-11.0158;-19.2508;1.44035;1.99433;0.795818;0.832138;4.16069;1;0;1;
28.800;28.800;-10.8229;-19.4149;1.60655;0.941769;0.596099;0.253234;1.26617;1;0;1;
29.000;29.000;-10.8229;-19.4149;1.60655;0;0.596099;0;0;1;0;1;
29.200;29.200;-10.8229;-19.4149;1.60655;0;0.596099;0;0;1;0;1;
29.400;29.400;-10.2437;-19.2845;1.32956;1.71734;0.631579;0.593656;2.96828;1;0;1;
29.600;29.600;-10.1965;-19.3002;1.27416;0.0553982;0.569698;0.0497972;0.248986;1;0;1;
29.800;29.800;-10.1965;-19.3002;1.27416;0;0.569698;0;0;0;1;1;
30.000;30.000;-9.53347;-18.963;1.55115;2.04973;0.655636;0.743813;3.71906;0;1;1;
30.200;30.200;-9.46448;-18.9366;1.77274;0.221593;0.637347;0.0738802;0.369401;0;1;1;
30.400;30.400;-9.08596;-18.949;1.21876;0.553982;0.161827;0.378724;1.89362;0;1;1;
30.600;30.600;-8.94399;-18.5061;1.49575;1.27416;0.737451;0.465084;2.32542;0;1;1;
30.800;30.800;-8.47325;-18.1013;1.44035;1.49575;0.741255;0.620874;3.10437;0;1;1;
31.000;31.000;-8.91615;-18.0879;1.38495;1.05256;0.705946;0.443099;2.21549;0;1;1;
31.200;31.200;-8.47325;-18.1013;1.44035;1.05256;0.741255;0.443099;2.21549;0;1;1;
31.400;31.400;-8.842;-18.2587;1.66194;0.88637;0.739845;0.400933;2.00466;0;1;1;
31.600;31.600;-8.20356;-16.667;1.44035;3.1023;0.456126;1.71494;8.57472;1;0;1;
31.800;31.800;-8.08969;-16.9291;0.498583;0.941769;0.358195;0.285735;1.42867;1;0;1;
32.000;32.000;-8.03085;-16.4758;1.49575;0.997167;0.742678;0.457105;2.28552;1;0;1;
32.200;32.200;-8.03085;-16.4758;1.49575;0;0.742678;0;0;1;0;1;
32.400;32.400;-8.05819;-15.7899;1.32956;1.38495;0.376065;0.686403;3.43201;1;0;1;
32.600;32.600;-8.12967;-15.6777;1.27416;0.387787;0.750973;0.133057;0.665284;1;0;1;
32.800;32.800;-8.12967;-15.6777;1.27416;0;0.750973;0;0;1;0;1;
33.000;33.000;-8.12967;-15.6777;1.27416;0;0.750973;0;0;1;0;1;
33.200;33.200;-8.12979;-15.8481;1.93894;0.775574;0.834902;0.170439;0.852195;1;0;1;
33.400;33.400;-8.12979;-15.8481;1.93894;0;0.834902;0;0;1;0;1;
33.600;33.600;-8.12979;-15.8481;1.93894;0;0.834902;0;0;1;0;1;
33.800;33.800;-8.10647;-15.7932;1.71734;0.443185;0.804293;0.0596648;0.298324;1;0;1;
34.000;34.000;-8.10647;-15.7932;1.71734;0;0.804293;0;0;1;0;1;
34.200;34.200;-8.11316;-15.82;1.66194;0.0553982;0.784412;0.027579;0.137895;0;1;1;
34.400;34.400;-8.1202;-15.844;1.60655;0.0553982;0.767273;0.0250445;0.125223;0;1;1;
34.600;34.600;-8.1202;-15.844;1.60655;0;0.767273;0;0;0;1;1;
34.800;34.800;"-";"-";"-";"-";"-";"-";"-";0;1;1;
35.000;35.000;-8.15594;-15.8865;1.88354;0.276991;0.809464;"-";"-";0;1;1;
35.200;35.200;-8.17064;-15.9527;1.77274;0.110796;0.772459;0.0678619;0.33931;0;1;1;
35.400;35.400;-8.17064;-15.9527;1.77274;0;0.772459;0;0;0;1;1;
35.600;35.600;-8.7201;-14.5316;1.77274;2.65911;0.862829;1.52366;7.61831;0;1;1;
35.800;35.800;-8.89075;-14.2061;1.21876;0.553982;0.521183;0.367469;1.83735;0;1;1;
36.000;36.000;-9.41472;-13.5197;1.32956;1.55115;0.801723;0.863608;4.31804;0;1;1;
36.200;36.200;-9.5242;-13.4506;1.77274;0.664778;0.644965;0.129408;0.647041;0;1;1;
36.400;36.400;-9.5242;-13.4506;1.77274;0;0.644965;0;0;0;1;1;
36.600;36.600;-9.5242;-13.4506;1.77274;0;0.644965;0;0;0;1;1;
36.800;36.800;-9.58962;-13.4242;1.88354;0.443185;0.649598;0.0705795;0.352897;0;1;1;
37.000;37.000;-9.58962;-13.4242;1.88354;0;0.649598;0;0;0;1;1;
37.200;37.200;-9.92826;-13.6086;1.88354;1.55115;0.395938;0.385591;1.92795;0;1;1;
37.400;37.400;-11.8527;-13.3199;1.71734;3.37929;0.736451;1.94602;9.73011;1;0;1;
37.600;37.600;-11.8527;-13.3199;1.71734;0;0.736451;0;0;1;0;1;
37.800;37.800;-11.8527;-13.3199;1.71734;0;0.736451;0;0;1;0;1;
38.000;38.000;-11.889;-13.3222;1.71734;0.332389;0.73538;0.0362899;0.18145;1;0;1;
38.200;38.200;-12.8206;-13.9559;2.10513;2.60371;0.744846;1.12678;5.63391;1;0;1;
38.400;38.400;-12.8206;-13.9559;2.10513;0;0.744846;0;0;1;0;1;
38.600;38.600;-13.0182;-14.0801;1.77274;0.553982;0.598851;0.23337;1.16685;1;0;1;
38.800;38.800;-13.3988;-14.6694;1.71734;1.82814;0.518109;0.701436;3.50718;1;0;1;
39.000;39.000;-13.979;-15.8389;0.830972;2.54831;0.173412;1.30556;6.5278;1;0;1;
39.200;39.200;-13.8217;-15.6172;1.44035;0.60938;0.453046;0.271802;1.35901;1;0;1;
39.400;39.400;-13.8217;-15.6172;1.44035;0;0.453046;0;0;1;0;1;
39.600;39.600;-13.8217;-15.6172;1.44035;0;0.453046;0;0;1;0;1;
39.800;39.800;-13.7107;-15.5553;1.77274;0.443185;0.678358;0.127124;0.635621;1;0;1;
40.000;40.000;-13.7107;-15.5553;1.77274;0;0.678358;0;0;1;0;1;
40.200;40.200;-13.7589;-16.0207;1.66194;1.21876;0.765988;0.467876;2.33938;1;0;1;
40.400;40.400;-13.8582;-16.2452;1.38495;0.720176;0.651229;0.245395;1.22697;1;0;1;
40.600;40.600;-13.8582;-16.2452;1.38495;0;0.651229;0;0;1;0;1;
40.800;40.800;-13.8582;-16.2452;1.38495;0;0.651229;0;0;1;0;1;
41.000;41.000;-13.8582;-16.2452;1.38495;0;0.651229;0;0;1;0;1;
41.200;41.200;-13.7115;-17.4094;1.32956;2.38212;0.72411;1.17344;5.86722;1;0;1;
41.400;41.400;-13.7115;-17.4094;1.32956;0;0.72411;0;0;1;0;1;
41.600;41.600;-13.2797;-17.7579;1.60655;1.82814;0.709113;0.554884;2.77442;1;0;1;
41.800;41.800;-13.1963;-18.2354;1.55115;1.05256;0.721749;0.48475;2.42375;1;0;1;
42.000;42.000;-13.1963;-18.2354;1.55115;0;0.721749;0;0;1;0;1;
42.200;42.200;-13.1963;-18.2354;1.55115;0;0.721749;0;0;1;0;1;
42.400;42.400;-12.5803;-18.56;1.05256;2.16053;0.44854;0.69631;3.48155;1;0;1;
42.600;42.600;-12.5803;-18.56;1.05256;0;0.44854;0;0;1;0;1;
42.800;42.800;-12.5803;-18.56;1.05256;0;0.44854;0;0;1;0;1;
43.000;43.000;-12.4549;-18.8186;1.55115;0.60938;0.676236;0.287367;1.43684;1;0;1;
43.200;43.200;-11.9622;-18.8594;1.49575;1.82814;0.657533;0.494352;2.47176;1;0;1;
43.400;43.400;-11.7973;-19.168;1.05256;0.88637;0.856594;0.349909;1.74954;1;0;1;
43.600;43.600;-11.7314;-19.2849;1.55115;0.498583;0.622871;0.134205;0.671027;1;0;1;
43.800;43.800;-11.7314;-19.2849;1.55115;0;0.622871;0;0;1;0;1;
44.000;44.000;-11.7314;-19.2849;1.55115;0;0.622871;0;0;1;0;1;
44.200;44.200;-11.8929;-19.1081;1.32956;0.553982;0.738375;0.239476;1.19738;1;0;1;
44.400;44.400;-11.8945;-19.1321;1.27416;0.0553982;0.737367;0.0240182;0.120091;0;1;1;
44.600;44.600;-11.905;-19.1055;1.21876;0.0553982;0.704673;0.02856;0.1428;0;1;1;
44.800;44.800;-11.4765;-19.1615;1.82814;1.27416;0.737728;0.432148;2.16074;0;1;1;
45.000;45.000;-11.4765;-19.1615;1.82814;0;0.737728;0;0;0;1;1;
45.200;45.200;-11.4765;-19.1615;1.82814;0;0.737728;0;0;0;1;1;
45.400;45.400;-11.4521;-19.3103;1.38495;1.10796;0.730786;0.150781;0.753907;0;1;1;
45.600;45.600;-11.4063;-19.442;1.16336;0.221593;0.704323;0.139421;0.697105;0;1;1;
45.800;45.800;-11.1614;-19.3601;1.60655;0.88637;0.739986;0.258245;1.29122;0;1;1;
46.000;46.000;-10.4268;-19.463;1.66194;1.71734;0.672404;0.741771;3.70886;0;1;1;
46.200;46.200;-10.4268;-19.463;1.66194;0;0.672404;0;0;0;1;1;
46.400;46.400;-10.4268;-19.463;1.66194;0;0.672404;0;0;0;1;1;
46.600;46.600;-10.4855;-19.4486;1.60655;0.166194;0.740604;0.0604673;0.302337;0;1;1;
46.800;46.800;-10.4855;-19.4486;1.60655;0;0.740604;0;0;0;1;1;
47.000;47.000;-10.4855;-19.4486;1.60655;0;0.740604;0;0;0;1;1;
47.200;47.200;-10.1373;-19.3353;1.71734;0.997167;0.847503;0.366177;1.83088;0;1;1;
47.400;47.400;-10.1373;-19.3353;1.71734;0;0.847503;0;0;0;1;1;
47.600;47.600;-10.1373;-19.3353;1.71734;0;0.847503;0;0;0;1;1;
47.800;47.800;-10.153;-19.2962;1.71734;0.221593;0.860198;0.0421437;0.210719;0;1;1;
48.000;48.000;-10.153;-19.2962;1.71734;0;0.860198;0;0;0;1;1;
48.200;48.200;-10.153;-19.2962;1.71734;0;0.860198;0;0;0;1;1;
48.400;48.400;-10.1993;-19.2775;1.71734;0.110796;0.896407;0.0499003;0.249502;0;1;1;
48.600;48.600;-10.1993;-19.2775;1.71734;0;0.896407;0;0;0;1;1;
48.800;48.800;-10.1993;-19.2775;1.71734;0;0.896407;0;0;0;1;1;
49.000;49.000;-9.70676;-19.1738;1.55115;0.941769;0.696634;0.503326;2.51663;0;1;1;
49.200;49.200;-9.70676;-19.1738;1.55115;0;0.696634;0;0;0;1;1;
49.400;49.400;-9.70676;-19.1738;1.55115;0;0.696634;0;0;0;1;1;
49.600;49.600;-9.74577;-19.1356;1.71734;0.276991;0.793905;0.054578;0.27289;0;1;1;
49.800;49.800;"-";"-";"-";"-";"-";"-";"-";0;1;1;
50.000;50.000;-9.74577;-19.1356;1.71734;0;0.793905;"-";"-";0;1;1;
50.200;50.200;-9.50525;-18.9924;2.16053;0.664778;0.631971;0.279933;1.39967;0;1;1;
50.400;50.400;-9.1649;-18.8356;1.66194;1.05256;0.818179;0.37471;1.87355;0;1;1;
50.600;50.600;-9.1649;-18.8356;1.66194;0;0.818179;0;0;0;1;1;
50.800;50.800;-9.1649;-18.8356;1.66194;0;0.818179;0;0;0;1;1;
51.000;51.000;-8.5151;-18.2358;1.32956;1.88354;0.644086;0.884344;4.42172;0;1;1;
51.200;51.200;-8.5151;-18.2358;1.32956;0;0.644086;0;0;0;1;1;
51.400;51.400;-8.5151;-18.2358;1.32956;0;0.644086;0;0;0;1;1;
51.600;51.600;-8.73959;-18.336;1.60655;0.387787;0.736233;0.245842;1.22921;0;1;1;
51.800;51.800;-8.38254;-17.9051;1.44035;1.38495;0.696069;0.55958;2.7979;0;1;1;
52.000;52.000;-8.38254;-17.9051;1.44035;0;0.696069;0;0;0;1;1;
52.200;52.200;-8.3098;-17.7202;1.49575;0.498583;0.556581;0.198758;0.993789;0;1;1;
